state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean
Andhra Pradesh,WEST GODAVARI,Rice,Rabi,2009,district,3.932,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2009-11-01,2010-04-30,True,data\raw\weather\districts\D0009_weather_daily.csv,113.66,69.72,1.937,181,181,True,data\raw\satellite\districts\D0009_landsat.csv,0.511,0.3667,0.2349,29,1.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,,26.494
Andhra Pradesh,WEST GODAVARI,Rice,Kharif,2010,district,2.1816,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2010-06-01,2010-11-30,True,data\raw\weather\districts\D0009_weather_daily.csv,1537.2,81.99,2.04,183,183,True,data\raw\satellite\districts\D0009_landsat.csv,0.4401,0.299,0.2235,6,1.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,,27.333
Andhra Pradesh,WEST GODAVARI,Rice,Rabi,2010,district,4.649,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2010-11-01,2011-04-30,True,data\raw\weather\districts\D0009_weather_daily.csv,282.06,70.96,1.726,181,181,True,data\raw\satellite\districts\D0009_landsat.csv,0.536,0.3889,0.3097,26,1.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,,25.455
Andhra Pradesh,WEST GODAVARI,Rice,Kharif,2011,district,3.1808,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2011-06-01,2011-11-30,True,data\raw\weather\districts\D0009_weather_daily.csv,823.06,73.89,2.249,183,183,True,data\raw\satellite\districts\D0009_landsat.csv,0.6821,0.4575,0.3187,13,1.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,,27.854
Andhra Pradesh,WEST GODAVARI,Rice,Rabi,2011,district,4.406,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2011-11-01,2012-04-30,True,data\raw\weather\districts\D0009_weather_daily.csv,31.54,64.45,1.872,182,182,True,data\raw\satellite\districts\D0009_landsat.csv,0.4938,0.3375,0.1839,24,1.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,,26.399
Andhra Pradesh,WEST GODAVARI,Rice,Kharif,2012,district,1.989,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2012-06-01,2012-11-30,True,data\raw\weather\districts\D0009_weather_daily.csv,1069.91,76.92,2.227,183,183,True,data\raw\satellite\districts\D0009_landsat.csv,0.5422,0.3628,0.2351,12,1.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,,27.44
Andhra Pradesh,WEST GODAVARI,Rice,Rabi,2012,district,4.488,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2012-11-01,2013-04-30,False,data\raw\weather\districts\D0009_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0009_landsat.csv,,,,7,0.337,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,WEST GODAVARI,Rice,Kharif,2013,district,2.169,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2013-06-01,2013-11-30,False,data\raw\weather\districts\D0009_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0009_landsat.csv,,,,0,0.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,WEST GODAVARI,Rice,Rabi,2013,district,4.555,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2013-11-01,2014-04-30,False,data\raw\weather\districts\D0009_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0009_landsat.csv,,,,0,0.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,WEST GODAVARI,Rice,Kharif,2014,district,3.168,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2014-06-01,2014-11-30,False,data\raw\weather\districts\D0009_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0009_landsat.csv,,,,0,0.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,WEST GODAVARI,Rice,Rabi,2014,district,5.011,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2014-11-01,2015-04-30,False,data\raw\weather\districts\D0009_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0009_landsat.csv,,,,0,0.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,WEST GODAVARI,Rice,Whole Year,2014,district,3.9687,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD012,West Godavari,No known boundary issue for this district.,2014-07-01,2015-06-30,False,data\raw\weather\districts\D0009_weather_daily.csv,,,,0,365,False,data\raw\satellite\districts\D0009_landsat.csv,,,,0,0.0,True,64.0,244.0,296.0,423.0,164.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,ADILABAD,Rice,Kharif,1997,district,0.951,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1997-06-01,1997-11-30,False,data\raw\weather\districts\D0326_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD052_landsat.csv,,,,0,0.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,ADILABAD,Rice,Rabi,1997,district,2.3846,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1997-11-01,1998-04-30,False,data\raw\weather\districts\D0326_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD052_landsat.csv,,,,0,0.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,ADILABAD,Rice,Kharif,1998,district,2.2937,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1998-06-01,1998-11-30,False,data\raw\weather\districts\D0326_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD052_landsat.csv,,,,0,0.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,ADILABAD,Rice,Rabi,1998,district,2.7459,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1998-11-01,1999-04-30,False,data\raw\weather\districts\D0326_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD052_landsat.csv,,,,0,0.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,ADILABAD,Rice,Kharif,1999,district,2.447,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1999-06-01,1999-11-30,False,data\raw\weather\districts\D0326_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD052_landsat.csv,,,,0,0.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,ADILABAD,Rice,Rabi,1999,district,2.424,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1999-11-01,2000-04-30,True,data\raw\weather\districts\D0326_weather_daily.csv,31.06,41.14,1.38,121,182,True,data\raw\satellite\southern_districts\SD052_landsat.csv,0.2485,0.1445,-0.0613,8,0.665,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,,26.914
Telangana,ADILABAD,Rice,Kharif,2000,district,2.07,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2000-06-01,2000-11-30,True,data\raw\weather\districts\D0326_weather_daily.csv,1031.48,68.86,1.881,183,183,True,data\raw\satellite\southern_districts\SD052_landsat.csv,0.504,0.3485,0.1519,18,1.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,,26.488
Telangana,ADILABAD,Rice,Rabi,2000,district,3.0789,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2000-11-01,2001-04-30,True,data\raw\weather\districts\D0326_weather_daily.csv,51.49,42.02,1.21,181,181,True,data\raw\satellite\southern_districts\SD052_landsat.csv,0.2761,0.1678,-0.0473,16,1.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,,25.793
Telangana,ADILABAD,Rice,Kharif,2001,district,2.232,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD052,Adilabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2001-06-01,2001-11-30,True,data\raw\weather\districts\D0326_weather_daily.csv,927.95,72.26,2.023,183,183,True,data\raw\satellite\southern_districts\SD052_landsat.csv,0.5101,0.3624,0.1626,16,1.0,True,71.0,134.0,389.0,262.0,144.0,ISRIC SoilGrids REST API v2.0,,26.298
