state,district,year,season,gross_cropped_area_ha,n_crops_grown,non_rice_cropped_area_ha,rice_area_ha,rice_area_share,n_rice_seasons,source_name,source_url,retrieved_date,geographic_level
Tamil Nadu,SALEM,2011,Kharif,93572.0,8,65827.0,27745.0,0.29650963963578847,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2011,Rabi,31052.0,8,31052.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2011,Whole Year,87679.0,24,87679.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2012,Kharif,84256.0,10,71327.0,12929.0,0.15344901253323207,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2012,Rabi,41.0,1,41.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2012,Whole Year,15485.0,1,15485.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2013,Kharif,114311.0,13,94163.0,20148.0,0.17625600335925676,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2013,Rabi,35272.0,12,35272.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SALEM,2013,Whole Year,58763.0,16,58763.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,1997,Kharif,779.0,4,779.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,1997,Whole Year,210343.0,20,119412.0,90931.0,0.43229867407044686,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,1998,Kharif,215792.0,15,127705.0,88087.0,0.40820326981537775,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,1998,Rabi,16.0,1,16.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,1998,Whole Year,12671.0,7,12671.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,1999,Kharif,101431.0,15,17660.0,83771.0,0.8258914927389063,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,1999,Whole Year,18902.0,5,18902.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2000,Kharif,102400.0,14,21692.0,80708.0,0.7881640625,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2000,Rabi,161.0,1,161.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2000,Whole Year,16375.0,4,16375.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2001,Kharif,84603.0,10,7357.0,77246.0,0.913040908714821,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2001,Whole Year,5033.0,1,5033.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2002,Kharif,86597.0,14,6853.0,79744.0,0.920863309352518,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2002,Whole Year,22379.0,30,22379.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2003,Kharif,83383.0,15,11428.0,71955.0,0.8629456843721143,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2003,Whole Year,23032.0,30,23032.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2004,Kharif,95561.0,16,10420.0,85141.0,0.8909597011333075,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2004,Whole Year,18849.0,10,18849.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2005,Kharif,98102.0,16,8178.0,89924.0,0.916637785162382,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2005,Whole Year,18804.0,10,18804.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2006,Kharif,81400.0,2,15.0,81385.0,0.9998157248157248,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2006,Whole Year,27079.0,23,27079.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2007,Kharif,76766.0,2,33.0,76733.0,0.999570122189511,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2007,Whole Year,30704.0,22,30704.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2008,Kharif,81840.0,2,1007.0,80833.0,0.9876955034213099,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2008,Whole Year,26831.0,22,26831.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2009,Kharif,77350.0,2,18.0,77332.0,0.9997672915319974,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2009,Whole Year,26705.0,22,26705.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2010,Kharif,88619.0,11,4692.0,83927.0,0.9470542434466649,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2010,Rabi,12.0,1,12.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2010,Whole Year,5219.0,1,5219.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2011,Kharif,88550.0,7,4769.0,83781.0,0.9461434217955957,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2011,Rabi,1993.0,5,1993.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2011,Whole Year,23324.0,15,23324.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2012,Kharif,75309.0,10,4677.0,70632.0,0.9378958690196391,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2012,Rabi,13.0,1,13.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2012,Whole Year,6091.0,1,6091.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2013,Kharif,69291.0,13,3844.0,65447.0,0.9445238198323015,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2013,Rabi,1824.0,10,1824.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,SIVAGANGA,2013,Whole Year,20782.0,12,20782.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,1997,Kharif,8703.0,4,8703.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,1997,Whole Year,431391.0,19,249895.0,181496.0,0.42072273181406195,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,1998,Kharif,532326.0,12,337674.0,194652.0,0.3656631462675128,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,1998,Whole Year,16977.0,6,16977.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,1999,Kharif,250842.0,11,61768.0,189074.0,0.7537573452611604,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,1999,Whole Year,26581.0,9,26581.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,2000,Kharif,266714.0,11,69898.0,196816.0,0.7379290175993761,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,THANJAVUR,2000,Whole Year,17849.0,9,17849.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
