state,district,year,season,crop,area_ha
Telangana,MEDAK,2013,Kharif,Ginger,1713.0
Telangana,MEDAK,2013,Kharif,Groundnut,56.0
Telangana,MEDAK,2013,Kharif,Jowar,7584.0
Telangana,MEDAK,2013,Kharif,Maize,125391.0
Telangana,MEDAK,2013,Kharif,Mesta,18.0
Telangana,MEDAK,2013,Kharif,Moong(Green Gram),23737.0
Telangana,MEDAK,2013,Kharif,Onion,256.0
Telangana,MEDAK,2013,Kharif,Other Kharif pulses,55.0
Telangana,MEDAK,2013,Kharif,other oilseeds,32.0
Telangana,MEDAK,2013,Kharif,Ragi,10.0
Telangana,MEDAK,2013,Kharif,Rice,108639.0
Telangana,MEDAK,2013,Kharif,Sesamum,162.0
Telangana,MEDAK,2013,Kharif,Sugarcane,21419.0
Telangana,MEDAK,2013,Kharif,Sunflower,198.0
Telangana,MEDAK,2013,Kharif,Turmeric,1385.0
Telangana,MEDAK,2013,Kharif,Urad,13172.0
Telangana,MEDAK,2013,Rabi,Castor seed,1216.0
Telangana,MEDAK,2013,Rabi,Cowpea(Lobia),623.0
Telangana,MEDAK,2013,Rabi,Gram,19883.0
Telangana,MEDAK,2013,Rabi,Groundnut,1399.0
Telangana,MEDAK,2013,Rabi,Horse-gram,302.0
Telangana,MEDAK,2013,Rabi,Jowar,7584.0
Telangana,MEDAK,2013,Rabi,Linseed,111.0
Telangana,MEDAK,2013,Rabi,Maize,17990.0
Telangana,MEDAK,2013,Rabi,Masoor,382.0
Telangana,MEDAK,2013,Rabi,Moong(Green Gram),1.0
Telangana,MEDAK,2013,Rabi,Onion,3722.0
Telangana,MEDAK,2013,Rabi,Rapeseed &Mustard,4.0
Telangana,MEDAK,2013,Rabi,Rice,62331.0
Telangana,MEDAK,2013,Rabi,Sesamum,108.0
Telangana,MEDAK,2013,Rabi,Sunflower,7354.0
Telangana,MEDAK,2013,Rabi,Tobacco,37.0
Telangana,MEDAK,2013,Rabi,Wheat,2118.0
Telangana,MEDAK,2013,Whole Year,Castor seed,1388.0
Telangana,MEDAK,2013,Whole Year,Coriander,471.0
Telangana,MEDAK,2013,Whole Year,Dry ginger,1713.0
Telangana,MEDAK,2013,Whole Year,Potato,2997.0
Telangana,MEDAK,2013,Whole Year,Safflower,3915.0
Telangana,MEDAK,2013,Whole Year,Soyabean,15597.0
Telangana,MEDAK,2014,Kharif,Arhar/Tur,22001.0
Telangana,MEDAK,2014,Kharif,Bajra,294.0
Telangana,MEDAK,2014,Kharif,Banana,904.0
Telangana,MEDAK,2014,Kharif,Castor seed,423.0
Telangana,MEDAK,2014,Kharif,Cotton(lint),133703.0
Telangana,MEDAK,2014,Kharif,Cowpea(Lobia),473.0
Telangana,MEDAK,2014,Kharif,Dry chillies,291.0
Telangana,MEDAK,2014,Kharif,Ginger,2164.0
Telangana,MEDAK,2014,Kharif,Groundnut,35.0
Telangana,MEDAK,2014,Kharif,Jowar,7006.0
Telangana,MEDAK,2014,Kharif,Maize,110476.0
Telangana,MEDAK,2014,Kharif,Moong(Green Gram),14940.0
Telangana,MEDAK,2014,Kharif,Onion,148.0
Telangana,MEDAK,2014,Kharif,Other Kharif pulses,39.0
Telangana,MEDAK,2014,Kharif,other oilseeds,36.0
Telangana,MEDAK,2014,Kharif,Ragi,5.0
Telangana,MEDAK,2014,Kharif,Rice,73983.0
Telangana,MEDAK,2014,Kharif,Sesamum,364.0
Telangana,MEDAK,2014,Kharif,Soyabean,24550.0
Telangana,MEDAK,2014,Kharif,Sugarcane,22076.0
Telangana,MEDAK,2014,Kharif,Sunflower,102.0
Telangana,MEDAK,2014,Kharif,Turmeric,1566.0
Telangana,MEDAK,2014,Kharif,Urad,8255.0
Telangana,MEDAK,2014,Rabi,Bajra,9.0
Telangana,MEDAK,2014,Rabi,Castor seed,563.0
Telangana,MEDAK,2014,Rabi,Cowpea(Lobia),494.0
Telangana,MEDAK,2014,Rabi,Gram,10104.0
Telangana,MEDAK,2014,Rabi,Groundnut,771.0
Telangana,MEDAK,2014,Rabi,Horse-gram,273.0
Telangana,MEDAK,2014,Rabi,Jowar,5027.0
Telangana,MEDAK,2014,Rabi,Maize,17149.0
Telangana,MEDAK,2014,Rabi,Masoor,54.0
Telangana,MEDAK,2014,Rabi,Moong(Green Gram),57.0
Telangana,MEDAK,2014,Rabi,Onion,2543.0
Telangana,MEDAK,2014,Rabi,Potato,2408.0
Telangana,MEDAK,2014,Rabi,Rice,36910.0
Telangana,MEDAK,2014,Rabi,Safflower,1561.0
Telangana,MEDAK,2014,Rabi,Sesamum,246.0
Telangana,MEDAK,2014,Rabi,Sunflower,7144.0
Telangana,MEDAK,2014,Rabi,Tobacco,22.0
Telangana,MEDAK,2014,Rabi,Urad,29.0
Telangana,MEDAK,2014,Rabi,Wheat,1246.0
Telangana,MEDAK,2014,Whole Year,Coriander,288.0
Telangana,MEDAK,2014,Whole Year,Linseed,45.0
Telangana,NALGONDA,1997,Kharif,Arhar/Tur,26100.0
Telangana,NALGONDA,1997,Kharif,Bajra,17300.0
Telangana,NALGONDA,1997,Kharif,Castor seed,74000.0
Telangana,NALGONDA,1997,Kharif,Cotton(lint),51400.0
Telangana,NALGONDA,1997,Kharif,Dry chillies,3500.0
Telangana,NALGONDA,1997,Kharif,Groundnut,42200.0
Telangana,NALGONDA,1997,Kharif,Jowar,13100.0
Telangana,NALGONDA,1997,Kharif,Maize,2000.0
Telangana,NALGONDA,1997,Kharif,Moong(Green Gram),43100.0
Telangana,NALGONDA,1997,Kharif,Rice,149100.0
Telangana,NALGONDA,1997,Kharif,Sugarcane,300.0
Telangana,NALGONDA,1997,Kharif,Sunflower,4800.0
Telangana,NALGONDA,1997,Kharif,Tobacco,600.0
Telangana,NALGONDA,1997,Rabi,Dry chillies,1500.0
Telangana,NALGONDA,1997,Rabi,Gram,500.0
Telangana,NALGONDA,1997,Rabi,Groundnut,11600.0
Telangana,NALGONDA,1997,Rabi,Horse-gram,4300.0
Telangana,NALGONDA,1997,Rabi,Jowar,18700.0
Telangana,NALGONDA,1997,Rabi,Maize,400.0
Telangana,NALGONDA,1997,Rabi,Rice,62600.0
Telangana,NALGONDA,1997,Rabi,Sesamum,5500.0
Telangana,NALGONDA,1997,Rabi,Sunflower,1300.0
Telangana,NALGONDA,1997,Rabi,Urad,20000.0
Telangana,NALGONDA,1998,Kharif,Arhar/Tur,26400.0
Telangana,NALGONDA,1998,Kharif,Bajra,19200.0
Telangana,NALGONDA,1998,Kharif,Castor seed,66300.0
Telangana,NALGONDA,1998,Kharif,Cotton(lint),112700.0
Telangana,NALGONDA,1998,Kharif,Dry chillies,7900.0
Telangana,NALGONDA,1998,Kharif,Groundnut,37200.0
Telangana,NALGONDA,1998,Kharif,Jowar,13600.0
Telangana,NALGONDA,1998,Kharif,Maize,1700.0
Telangana,NALGONDA,1998,Kharif,Moong(Green Gram),43600.0
Telangana,NALGONDA,1998,Kharif,Rice,164300.0
Telangana,NALGONDA,1998,Kharif,Sunflower,2200.0
Telangana,NALGONDA,1998,Rabi,Dry chillies,1900.0
Telangana,NALGONDA,1998,Rabi,Gram,400.0
Telangana,NALGONDA,1998,Rabi,Groundnut,16800.0
Telangana,NALGONDA,1998,Rabi,Horse-gram,4600.0
Telangana,NALGONDA,1998,Rabi,Jowar,16200.0
Telangana,NALGONDA,1998,Rabi,Maize,100.0
Telangana,NALGONDA,1998,Rabi,Rice,153700.0
Telangana,NALGONDA,1998,Rabi,Sesamum,5900.0
Telangana,NALGONDA,1998,Rabi,Sunflower,500.0
Telangana,NALGONDA,1998,Rabi,Urad,2700.0
Telangana,NALGONDA,1998,Whole Year,Sugarcane,100.0
Telangana,NALGONDA,1998,Whole Year,Tobacco,300.0
Telangana,NALGONDA,1999,Kharif,Bajra,17044.0
Telangana,NALGONDA,1999,Kharif,Castor seed,69288.0
Telangana,NALGONDA,1999,Kharif,Cotton(lint),90658.0
Telangana,NALGONDA,1999,Kharif,Groundnut,37769.0
Telangana,NALGONDA,1999,Kharif,Jowar,12593.0
Telangana,NALGONDA,1999,Kharif,Maize,1108.0
Telangana,NALGONDA,1999,Kharif,Masoor,29037.0
Telangana,NALGONDA,1999,Kharif,Moong(Green Gram),41853.0
Telangana,NALGONDA,1999,Kharif,Rice,175702.0
Telangana,NALGONDA,1999,Kharif,Sesamum,7233.0
Telangana,NALGONDA,1999,Rabi,Gram,256.0
Telangana,NALGONDA,1999,Rabi,Groundnut,10767.0
Telangana,NALGONDA,1999,Rabi,Horse-gram,2745.0
Telangana,NALGONDA,1999,Rabi,Jowar,10027.0
Telangana,NALGONDA,1999,Rabi,Maize,243.0
Telangana,NALGONDA,1999,Rabi,Masoor,37.0
Telangana,NALGONDA,1999,Rabi,Rice,63295.0
Telangana,NALGONDA,1999,Rabi,Safflower,65.0
Telangana,NALGONDA,1999,Rabi,Urad,8440.0
Telangana,NALGONDA,1999,Whole Year,Dry chillies,10315.0
Telangana,NALGONDA,1999,Whole Year,Sugarcane,186.0
Telangana,NALGONDA,1999,Whole Year,Tobacco,159.0
Telangana,NALGONDA,2000,Kharif,Arhar/Tur,29954.0
Telangana,NALGONDA,2000,Kharif,Bajra,16133.0
Telangana,NALGONDA,2000,Kharif,Castor seed,82927.0
Telangana,NALGONDA,2000,Kharif,Cotton(lint),97120.0
Telangana,NALGONDA,2000,Kharif,Dry chillies,7944.0
Telangana,NALGONDA,2000,Kharif,Groundnut,32674.0
Telangana,NALGONDA,2000,Kharif,Jowar,11924.0
Telangana,NALGONDA,2000,Kharif,Maize,2639.0
Telangana,NALGONDA,2000,Kharif,Mesta,4.0
Telangana,NALGONDA,2000,Kharif,Moong(Green Gram),51862.0
Telangana,NALGONDA,2000,Kharif,Other Kharif pulses,4.0
Telangana,NALGONDA,2000,Kharif,Rice,176488.0
Telangana,NALGONDA,2000,Kharif,Sesamum,7834.0
Telangana,NALGONDA,2000,Kharif,Sunflower,1047.0
Telangana,NALGONDA,2000,Rabi,Arhar/Tur,46.0
Telangana,NALGONDA,2000,Rabi,Bajra,5.0
Telangana,NALGONDA,2000,Rabi,Dry chillies,1314.0
Telangana,NALGONDA,2000,Rabi,Gram,229.0
Telangana,NALGONDA,2000,Rabi,Groundnut,12943.0
Telangana,NALGONDA,2000,Rabi,Horse-gram,1982.0
Telangana,NALGONDA,2000,Rabi,Jowar,6788.0
Telangana,NALGONDA,2000,Rabi,Maize,145.0
Telangana,NALGONDA,2000,Rabi,Onion,7.0
Telangana,NALGONDA,2000,Rabi,Other  Rabi pulses,784.0
Telangana,NALGONDA,2000,Rabi,Ragi,8.0
Telangana,NALGONDA,2000,Rabi,Rice,85813.0
Telangana,NALGONDA,2000,Rabi,Safflower,237.0
Telangana,NALGONDA,2000,Rabi,Urad,6113.0
Telangana,NALGONDA,2000,Whole Year,Banana,13.0
Telangana,NALGONDA,2000,Whole Year,Coconut,20.0
Telangana,NALGONDA,2000,Whole Year,Coriander,470.0
Telangana,NALGONDA,2000,Whole Year,Sugarcane,112.0
Telangana,NALGONDA,2000,Whole Year,Tobacco,36.0
Telangana,NALGONDA,2000,Whole Year,Turmeric,47.0
Telangana,NALGONDA,2001,Kharif,Arhar/Tur,23250.0
Telangana,NALGONDA,2001,Kharif,Bajra,9786.0
Telangana,NALGONDA,2001,Kharif,Castor seed,64705.0
Telangana,NALGONDA,2001,Kharif,Cotton(lint),113516.0
Telangana,NALGONDA,2001,Kharif,Dry chillies,7460.0
Telangana,NALGONDA,2001,Kharif,Groundnut,20457.0
Telangana,NALGONDA,2001,Kharif,Jowar,8262.0
Telangana,NALGONDA,2001,Kharif,Maize,2233.0
Telangana,NALGONDA,2001,Kharif,Mesta,4.0
Telangana,NALGONDA,2001,Kharif,Moong(Green Gram),40574.0
Telangana,NALGONDA,2001,Kharif,Other Kharif pulses,40.0
Telangana,NALGONDA,2001,Kharif,Rice,142660.0
Telangana,NALGONDA,2001,Kharif,Sesamum,6205.0
Telangana,NALGONDA,2001,Kharif,Sunflower,273.0
Telangana,NALGONDA,2001,Rabi,Arhar/Tur,391.0
Telangana,NALGONDA,2001,Rabi,Bajra,24.0
Telangana,NALGONDA,2001,Rabi,Dry chillies,845.0
Telangana,NALGONDA,2001,Rabi,Gram,164.0
Telangana,NALGONDA,2001,Rabi,Groundnut,13754.0
Telangana,NALGONDA,2001,Rabi,Horse-gram,2275.0
Telangana,NALGONDA,2001,Rabi,Jowar,9132.0
Telangana,NALGONDA,2001,Rabi,Maize,245.0
Telangana,NALGONDA,2001,Rabi,Onion,16.0
Telangana,NALGONDA,2001,Rabi,Other  Rabi pulses,1175.0
Telangana,NALGONDA,2001,Rabi,Ragi,1.0
Telangana,NALGONDA,2001,Rabi,Rice,76927.0
Telangana,NALGONDA,2001,Rabi,Safflower,502.0
Telangana,NALGONDA,2001,Rabi,Urad,15760.0
Telangana,NALGONDA,2001,Whole Year,Banana,9.0
Telangana,NALGONDA,2001,Whole Year,Coconut,18.0
Telangana,NALGONDA,2001,Whole Year,Coriander,695.0
Telangana,NALGONDA,2001,Whole Year,Sugarcane,28.0
Telangana,NALGONDA,2001,Whole Year,Tobacco,19.0
Telangana,NALGONDA,2001,Whole Year,Turmeric,86.0
Telangana,NALGONDA,2002,Kharif,Arhar/Tur,24912.0
Telangana,NALGONDA,2002,Kharif,Bajra,15097.0
Telangana,NALGONDA,2002,Kharif,Castor seed,60603.0
Telangana,NALGONDA,2002,Kharif,Cotton(lint),77391.0
Telangana,NALGONDA,2002,Kharif,Dry chillies,7376.0
Telangana,NALGONDA,2002,Kharif,Groundnut,20002.0
Telangana,NALGONDA,2002,Kharif,Jowar,14531.0
Telangana,NALGONDA,2002,Kharif,Maize,2242.0
Telangana,NALGONDA,2002,Kharif,Moong(Green Gram),41843.0
Telangana,NALGONDA,2002,Kharif,Rice,94008.0
Telangana,NALGONDA,2002,Kharif,Sesamum,7992.0
Telangana,NALGONDA,2002,Kharif,Sunflower,1073.0
Telangana,NALGONDA,2002,Kharif,Urad,1202.0
Telangana,NALGONDA,2002,Rabi,Arhar/Tur,713.0
Telangana,NALGONDA,2002,Rabi,Dry chillies,1342.0
Telangana,NALGONDA,2002,Rabi,Gram,288.0
Telangana,NALGONDA,2002,Rabi,Groundnut,9510.0
Telangana,NALGONDA,2002,Rabi,Horse-gram,2015.0
Telangana,NALGONDA,2002,Rabi,Jowar,13477.0
Telangana,NALGONDA,2002,Rabi,Maize,635.0
Telangana,NALGONDA,2002,Rabi,Moong(Green Gram),126.0
Telangana,NALGONDA,2002,Rabi,Onion,12.0
Telangana,NALGONDA,2002,Rabi,Rice,37660.0
Telangana,NALGONDA,2002,Rabi,Urad,5544.0
Telangana,NALGONDA,2002,Whole Year,Banana,3.0
Telangana,NALGONDA,2002,Whole Year,Beans & Mutter(Vegetable),12.0
Telangana,NALGONDA,2002,Whole Year,Bhindi,450.0
Telangana,NALGONDA,2002,Whole Year,Bottle Gourd,30.0
Telangana,NALGONDA,2002,Whole Year,Brinjal,346.0
Telangana,NALGONDA,2002,Whole Year,Citrus Fruit,2693.0
Telangana,NALGONDA,2002,Whole Year,Coconut,21.0
Telangana,NALGONDA,2002,Whole Year,Coriander,876.0
Telangana,NALGONDA,2002,Whole Year,Cucumber,403.0
Telangana,NALGONDA,2002,Whole Year,Mango,8945.0
Telangana,NALGONDA,2002,Whole Year,Orange,12535.0
Telangana,NALGONDA,2002,Whole Year,Other Fresh Fruits,79.0
Telangana,NALGONDA,2002,Whole Year,Other Vegetables,1555.0
Telangana,NALGONDA,2002,Whole Year,Papaya,6.0
Telangana,NALGONDA,2002,Whole Year,Pome Fruit,470.0
Telangana,NALGONDA,2002,Whole Year,Sugarcane,50.0
Telangana,NALGONDA,2002,Whole Year,Tobacco,22.0
Telangana,NALGONDA,2002,Whole Year,Tomato,1067.0
Telangana,NALGONDA,2002,Whole Year,Turmeric,36.0
Telangana,NALGONDA,2003,Kharif,Arhar/Tur,37021.0
Telangana,NALGONDA,2003,Kharif,Bajra,21433.0
Telangana,NALGONDA,2003,Kharif,Castor seed,77153.0
Telangana,NALGONDA,2003,Kharif,Cotton(lint),63615.0
Telangana,NALGONDA,2003,Kharif,Dry chillies,7007.0
Telangana,NALGONDA,2003,Kharif,Groundnut,19469.0
Telangana,NALGONDA,2003,Kharif,Jowar,13740.0
Telangana,NALGONDA,2003,Kharif,Korra,3.0
Telangana,NALGONDA,2003,Kharif,Maize,4193.0
Telangana,NALGONDA,2003,Kharif,Moong(Green Gram),83607.0
Telangana,NALGONDA,2003,Kharif,Other Kharif pulses,3.0
Telangana,NALGONDA,2003,Kharif,Rice,62982.0
Telangana,NALGONDA,2003,Kharif,Sesamum,12887.0
Telangana,NALGONDA,2003,Kharif,Small millets,3.0
Telangana,NALGONDA,2003,Kharif,Sunflower,847.0
Telangana,NALGONDA,2003,Kharif,Urad,253.0
Telangana,NALGONDA,2003,Rabi,Arhar/Tur,865.0
Telangana,NALGONDA,2003,Rabi,Bajra,5.0
Telangana,NALGONDA,2003,Rabi,Dry chillies,2128.0
Telangana,NALGONDA,2003,Rabi,Gram,953.0
Telangana,NALGONDA,2003,Rabi,Groundnut,16060.0
Telangana,NALGONDA,2003,Rabi,Horse-gram,3890.0
Telangana,NALGONDA,2003,Rabi,Jowar,14997.0
Telangana,NALGONDA,2003,Rabi,Maize,568.0
Telangana,NALGONDA,2003,Rabi,Moong(Green Gram),21.0
Telangana,NALGONDA,2003,Rabi,Onion,18.0
Telangana,NALGONDA,2003,Rabi,Rice,60026.0
Telangana,NALGONDA,2003,Rabi,Sesamum,145.0
Telangana,NALGONDA,2003,Rabi,Urad,5287.0
Telangana,NALGONDA,2003,Whole Year,Beans & Mutter(Vegetable),35.0
Telangana,NALGONDA,2003,Whole Year,Bhindi,625.0
Telangana,NALGONDA,2003,Whole Year,Bottle Gourd,30.0
Telangana,NALGONDA,2003,Whole Year,Brinjal,219.0
Telangana,NALGONDA,2003,Whole Year,Citrus Fruit,2995.0
Telangana,NALGONDA,2003,Whole Year,Coconut,30.0
Telangana,NALGONDA,2003,Whole Year,Coriander,2712.0
Telangana,NALGONDA,2003,Whole Year,Cucumber,462.0
Telangana,NALGONDA,2003,Whole Year,Grapes,14.0
Telangana,NALGONDA,2003,Whole Year,Mango,9160.0
Telangana,NALGONDA,2003,Whole Year,Orange,14927.0
Telangana,NALGONDA,2003,Whole Year,Other Fresh Fruits,80.0
Telangana,NALGONDA,2003,Whole Year,Other Vegetables,1567.0
Telangana,NALGONDA,2003,Whole Year,Papaya,2.0
Telangana,NALGONDA,2003,Whole Year,Pome Fruit,452.0
Telangana,NALGONDA,2003,Whole Year,Sugarcane,123.0
Telangana,NALGONDA,2003,Whole Year,Tobacco,53.0
Telangana,NALGONDA,2003,Whole Year,Tomato,1195.0
Telangana,NALGONDA,2004,Kharif,Arhar/Tur,36838.0
Telangana,NALGONDA,2004,Kharif,Bajra,11005.0
Telangana,NALGONDA,2004,Kharif,Castor seed,66341.0
Telangana,NALGONDA,2004,Kharif,Cotton(lint),104151.0
Telangana,NALGONDA,2004,Kharif,Dry chillies,7706.0
Telangana,NALGONDA,2004,Kharif,Groundnut,20950.0
Telangana,NALGONDA,2004,Kharif,Jowar,9926.0
Telangana,NALGONDA,2004,Kharif,Maize,2941.0
Telangana,NALGONDA,2004,Kharif,Moong(Green Gram),59290.0
Telangana,NALGONDA,2004,Kharif,Rice,117401.0
Telangana,NALGONDA,2004,Kharif,Sesamum,12665.0
Telangana,NALGONDA,2004,Kharif,Soyabean,47.0
Telangana,NALGONDA,2004,Kharif,Sunflower,1029.0
Telangana,NALGONDA,2004,Kharif,Urad,52.0
Telangana,NALGONDA,2004,Rabi,Arhar/Tur,671.0
Telangana,NALGONDA,2004,Rabi,Bajra,82.0
Telangana,NALGONDA,2004,Rabi,Dry chillies,2292.0
Telangana,NALGONDA,2004,Rabi,Gram,530.0
Telangana,NALGONDA,2004,Rabi,Groundnut,15810.0
Telangana,NALGONDA,2004,Rabi,Horse-gram,4014.0
Telangana,NALGONDA,2004,Rabi,Jowar,11153.0
Telangana,NALGONDA,2004,Rabi,Maize,455.0
Telangana,NALGONDA,2004,Rabi,Onion,11.0
Telangana,NALGONDA,2004,Rabi,Other  Rabi pulses,1139.0
Telangana,NALGONDA,2004,Rabi,Rice,75291.0
Telangana,NALGONDA,2004,Rabi,Safflower,12.0
Telangana,NALGONDA,2004,Rabi,Sesamum,20.0
Telangana,NALGONDA,2004,Rabi,Sunflower,1008.0
Telangana,NALGONDA,2004,Rabi,Urad,2178.0
Telangana,NALGONDA,2004,Whole Year,Banana,1.0
Telangana,NALGONDA,2004,Whole Year,Coconut,26.0
Telangana,NALGONDA,2004,Whole Year,Coriander,2061.0
Telangana,NALGONDA,2004,Whole Year,Sugarcane,381.0
Telangana,NALGONDA,2004,Whole Year,Tobacco,115.0
Telangana,NALGONDA,2005,Kharif,Arhar/Tur,36058.0
Telangana,NALGONDA,2005,Kharif,Bajra,8322.0
Telangana,NALGONDA,2005,Kharif,Castor seed,78277.0
Telangana,NALGONDA,2005,Kharif,Cotton(lint),85598.0
Telangana,NALGONDA,2005,Kharif,Dry chillies,4876.0
Telangana,NALGONDA,2005,Kharif,Groundnut,18349.0
Telangana,NALGONDA,2005,Kharif,Horse-gram,25.0
Telangana,NALGONDA,2005,Kharif,Jowar,5649.0
Telangana,NALGONDA,2005,Kharif,Maize,4953.0
Telangana,NALGONDA,2005,Kharif,Moong(Green Gram),42788.0
Telangana,NALGONDA,2005,Kharif,Rice,160332.0
Telangana,NALGONDA,2005,Kharif,Sesamum,10463.0
Telangana,NALGONDA,2005,Kharif,Soyabean,4.0
Telangana,NALGONDA,2005,Kharif,Urad,10.0
Telangana,NALGONDA,2005,Rabi,Bajra,9.0
Telangana,NALGONDA,2005,Rabi,Dry chillies,1478.0
Telangana,NALGONDA,2005,Rabi,Gram,325.0
Telangana,NALGONDA,2005,Rabi,Groundnut,16799.0
Telangana,NALGONDA,2005,Rabi,Horse-gram,2748.0
Telangana,NALGONDA,2005,Rabi,Jowar,9385.0
Telangana,NALGONDA,2005,Rabi,Maize,369.0
Telangana,NALGONDA,2005,Rabi,Onion,25.0
Telangana,NALGONDA,2005,Rabi,Other  Rabi pulses,814.0
Telangana,NALGONDA,2005,Rabi,Rice,150365.0
Telangana,NALGONDA,2005,Rabi,Sesamum,26.0
Telangana,NALGONDA,2005,Rabi,Urad,1480.0
Telangana,NALGONDA,2005,Whole Year,Banana,1.0
Telangana,NALGONDA,2005,Whole Year,Cashewnut,4.0
Telangana,NALGONDA,2005,Whole Year,Coconut,36.0
Telangana,NALGONDA,2005,Whole Year,Coriander,1783.0
Telangana,NALGONDA,2005,Whole Year,Sugarcane,681.0
Telangana,NALGONDA,2005,Whole Year,Sunflower,582.0
Telangana,NALGONDA,2005,Whole Year,Tobacco,76.0
Telangana,NALGONDA,2005,Whole Year,Turmeric,7.0
Telangana,NALGONDA,2006,Kharif,Arhar/Tur,31140.0
Telangana,NALGONDA,2006,Kharif,Bajra,3854.0
Telangana,NALGONDA,2006,Kharif,Castor seed,46492.0
Telangana,NALGONDA,2006,Kharif,Cotton(lint),79993.0
Telangana,NALGONDA,2006,Kharif,Dry chillies,4962.0
Telangana,NALGONDA,2006,Kharif,Groundnut,12731.0
Telangana,NALGONDA,2006,Kharif,Jowar,2756.0
Telangana,NALGONDA,2006,Kharif,Maize,2350.0
Telangana,NALGONDA,2006,Kharif,Moong(Green Gram),37941.0
Telangana,NALGONDA,2006,Kharif,Rice,160003.0
Telangana,NALGONDA,2006,Kharif,Sesamum,7456.0
Telangana,NALGONDA,2006,Rabi,Arhar/Tur,517.0
Telangana,NALGONDA,2006,Rabi,Dry chillies,922.0
Telangana,NALGONDA,2006,Rabi,Gram,716.0
Telangana,NALGONDA,2006,Rabi,Groundnut,14328.0
Telangana,NALGONDA,2006,Rabi,Horse-gram,2703.0
Telangana,NALGONDA,2006,Rabi,Jowar,10770.0
Telangana,NALGONDA,2006,Rabi,Maize,326.0
Telangana,NALGONDA,2006,Rabi,Moong(Green Gram),507.0
Telangana,NALGONDA,2006,Rabi,Other  Rabi pulses,763.0
Telangana,NALGONDA,2006,Rabi,Rice,124273.0
Telangana,NALGONDA,2006,Rabi,Sesamum,62.0
Telangana,NALGONDA,2006,Rabi,Urad,3201.0
Telangana,NALGONDA,2006,Whole Year,Banana,1.0
Telangana,NALGONDA,2006,Whole Year,Coconut,34.0
Telangana,NALGONDA,2006,Whole Year,Coriander,1881.0
Telangana,NALGONDA,2006,Whole Year,Sugarcane,646.0
Telangana,NALGONDA,2006,Whole Year,Sunflower,1282.0
Telangana,NALGONDA,2006,Whole Year,Tobacco,87.0
Telangana,NALGONDA,2006,Whole Year,Turmeric,5.0
Telangana,NALGONDA,2007,Kharif,Arhar/Tur,38000.0
Telangana,NALGONDA,2007,Kharif,Bajra,5000.0
Telangana,NALGONDA,2007,Kharif,Castor seed,39000.0
Telangana,NALGONDA,2007,Kharif,Cotton(lint),106000.0
Telangana,NALGONDA,2007,Kharif,Dry chillies,6000.0
Telangana,NALGONDA,2007,Kharif,Groundnut,15000.0
Telangana,NALGONDA,2007,Kharif,Jowar,3000.0
Telangana,NALGONDA,2007,Kharif,Maize,3000.0
Telangana,NALGONDA,2007,Kharif,Moong(Green Gram),44000.0
Telangana,NALGONDA,2007,Kharif,Rice,163000.0
Telangana,NALGONDA,2007,Kharif,Sesamum,7000.0
Telangana,NALGONDA,2007,Rabi,Dry chillies,2000.0
Telangana,NALGONDA,2007,Rabi,Gram,1000.0
Telangana,NALGONDA,2007,Rabi,Groundnut,17000.0
Telangana,NALGONDA,2007,Rabi,Horse-gram,3000.0
Telangana,NALGONDA,2007,Rabi,Jowar,9000.0
Telangana,NALGONDA,2007,Rabi,Maize,1000.0
Telangana,NALGONDA,2007,Rabi,Rice,148000.0
Telangana,NALGONDA,2007,Rabi,Sunflower,1000.0
Telangana,NALGONDA,2007,Rabi,Urad,2000.0
Telangana,NALGONDA,2008,Kharif,Arhar/Tur,40916.0
Telangana,NALGONDA,2008,Kharif,Bajra,2310.0
Telangana,NALGONDA,2008,Kharif,Castor seed,27065.0
Telangana,NALGONDA,2008,Kharif,Cotton(lint),162522.0
Telangana,NALGONDA,2008,Kharif,Dry chillies,6498.0
Telangana,NALGONDA,2008,Kharif,Groundnut,9823.0
Telangana,NALGONDA,2008,Kharif,Horse-gram,100.0
Telangana,NALGONDA,2008,Kharif,Jowar,1730.0
Telangana,NALGONDA,2008,Kharif,Maize,3060.0
Telangana,NALGONDA,2008,Kharif,Moong(Green Gram),30100.0
Telangana,NALGONDA,2008,Kharif,Rice,193718.0
Telangana,NALGONDA,2008,Kharif,Sesamum,2885.0
Telangana,NALGONDA,2008,Rabi,Arhar/Tur,105.0
Telangana,NALGONDA,2008,Rabi,Bajra,6.0
Telangana,NALGONDA,2008,Rabi,Dry chillies,1034.0
Telangana,NALGONDA,2008,Rabi,Gram,491.0
Telangana,NALGONDA,2008,Rabi,Groundnut,15516.0
Telangana,NALGONDA,2008,Rabi,Horse-gram,1422.0
Telangana,NALGONDA,2008,Rabi,Jowar,4330.0
Telangana,NALGONDA,2008,Rabi,Maize,185.0
Telangana,NALGONDA,2008,Rabi,Moong(Green Gram),76.0
Telangana,NALGONDA,2008,Rabi,Rice,168094.0
Telangana,NALGONDA,2008,Rabi,Safflower,3.0
Telangana,NALGONDA,2008,Rabi,Sesamum,31.0
Telangana,NALGONDA,2008,Rabi,Urad,1361.0
Telangana,NALGONDA,2008,Whole Year,Coriander,1361.0
Telangana,NALGONDA,2008,Whole Year,Sugarcane,166.0
Telangana,NALGONDA,2008,Whole Year,Sunflower,1730.0
Telangana,NALGONDA,2008,Whole Year,Tobacco,79.0
